4.256408622132546588e-03,4.244514181838812874e+02,7.672546598048955779e+00,7.276473351465445205e+01
4.295159580821508727e-03,4.235146489859955068e+02,8.088423882323741765e+00,7.210686046443768760e+01
4.344931772912224467e-03,4.189183919105767018e+02,8.689115220831006070e+00,7.095715229668597601e+01
4.426370887942265506e-03,4.133846057578203386e+02,1.034035760311443042e+01,6.615555398291083122e+01
4.493369234099352412e-03,4.079377444347788355e+02,1.071568013087028959e+01,6.692542625007834545e+01
4.528186674104331400e-03,4.067147570382214781e+02,1.006588330711672796e+01,7.084592156896060544e+01
4.566550879714487837e-03,4.086957357069061914e+02,9.643943711439231237e+00,7.264746831331397914e+01
4.627372706255301026e-03,4.056422352634147614e+02,1.001094646042426106e+01,7.123169906331862933e+01
4.654033716570269395e-03,4.131667228964412857e+02,9.396842549868997807e+00,7.388854129698266604e+01
4.689686840161152656e-03,4.147594466343356316e+02,9.136233184555146991e+00,7.404676228373143942e+01
4.703562565736030612e-03,4.195558077669778072e+02,8.369516121561842326e+00,7.650352802158293741e+01
4.702875902836380767e-03,4.293005470792670053e+02,7.524472387296833098e+00,7.856176807134190199e+01
4.702221446606081462e-03,4.345515305574429021e+02,6.969584241653508094e+00,7.940294592794658968e+01
4.701589726454209230e-03,4.396526122413256417e+02,6.502545105836825989e+00,7.969036284712962015e+01
4.700974595098895634e-03,4.429803280785465063e+02,6.195196622202202796e+00,7.979798442120593904e+01
4.700372448339560326e-03,4.483589414515683984e+02,5.890505816899503699e+00,8.039499373578240693e+01
4.699780692847381654e-03,4.493699209284781659e+02,5.689687440614695113e+00,8.059792735969682553e+01
4.699196448576291665e-03,4.521181286821193908e+02,5.523219893084672094e+00,8.076487497001788540e+01
4.698617766397389546e-03,4.534345414365946567e+02,5.413419423863957469e+00,8.043114208927418929e+01
4.698042024491508144e-03,4.540125602105360940e+02,5.374923706075978025e+00,7.985009302558522393e+01
4.697468329198564892e-03,4.536881142289331024e+02,5.315615475696282566e+00,7.987568864176830630e+01
4.696898776080133016e-03,4.532612265504961897e+02,5.174848863185838255e+00,8.053235111688390191e+01
4.696333115576788175e-03,4.499546960212814497e+02,5.115701202958016225e+00,8.097866948835090284e+01
4.695769418547080486e-03,4.473344729590227757e+02,5.076618301587413562e+00,8.100805912989861213e+01
4.695208442239635731e-03,4.478579220335000173e+02,4.983228809072470789e+00,8.181911288191891174e+01
4.694648405152103757e-03,4.505792827713973452e+02,5.022660754827509066e+00,8.164011750299417258e+01
4.694088580782318845e-03,4.507935356508661471e+02,4.981243933643400013e+00,8.208277746584339241e+01
4.693533613087888350e-03,4.493265666590110641e+02,4.785056612034248147e+00,8.331887856442136808e+01
4.692986232965904933e-03,4.515860904018225028e+02,4.587512958329152291e+00,8.411280402410167767e+01
4.692445027937659947e-03,4.530792874429643575e+02,4.456614555782448583e+00,8.434457057927227197e+01
4.691907896042274602e-03,4.536889645476352939e+02,4.369884843712005029e+00,8.459645509388782614e+01
4.691372797146898047e-03,4.592821987342623515e+02,4.346215958211167241e+00,8.451334480639108904e+01
4.690837806015468563e-03,4.644159270741865271e+02,4.364479356353724526e+00,8.452938182643333676e+01
4.690303670075684876e-03,4.697428062142578256e+02,4.308463295539059601e+00,8.503306235890559606e+01
4.689770616564982453e-03,4.724382690883270470e+02,4.305572486306106228e+00,8.508559581064719168e+01
4.689237033485883950e-03,4.748223526117150755e+02,4.337932201132203680e+00,8.507594067134272109e+01
4.688699797775425747e-03,4.715481068690110646e+02,4.496719165582328870e+00,8.462388562238201928e+01
4.688155688653548522e-03,4.674495132378516473e+02,4.704502947822048142e+00,8.375431355445736870e+01
4.687605208125930623e-03,4.691903301959885084e+02,4.841101116137821236e+00,8.340336457415551763e+01
4.687054783139099103e-03,4.738973588136028070e+02,4.722970938133509655e+00,8.416754385012134776e+01
4.692093217179871788e-03,4.713604147614686894e+02,4.758425187387816280e+00,8.439159036424476312e+01
4.709309827316912091e-03,4.670254436333460148e+02,5.110345270953454921e+00,8.299157535161629085e+01
4.736639126277501430e-03,4.632934402259091371e+02,5.668408710162171182e+00,8.031143440921970011e+01
4.777819206352666714e-03,4.605047758600869088e+02,6.476797016008059238e+00,7.649870204575528021e+01
4.830130009805167282e-03,4.549239241074629376e+02,7.349375649507764230e+00,7.285321376927515757e+01
4.884025349966901117e-03,4.509172834719656748e+02,7.865800490819078838e+00,7.157607932265376860e+01
4.948747156020380511e-03,4.414133760713366996e+02,8.602475789164044429e+00,7.002562351423610210e+01
5.005546705874745414e-03,4.402967967643269844e+02,8.821713406933382018e+00,7.064398925265781770e+01
5.076357392540038760e-03,4.305688804808440295e+02,9.392034366686802471e+00,6.940979339518558788e+01
5.160749834772798694e-03,4.235561616971824037e+02,1.029655617591956407e+01,6.745044179038514187e+01
5.258586355022994499e-03,4.173055591824063413e+02,1.127131067456426372e+01,6.584489918814914233e+01
5.348219845938126382e-03,4.156273937944066006e+02,1.168105458255611850e+01,6.607612548896594262e+01
5.435245971312569445e-03,4.116609805363934811e+02,1.187777647467459197e+01,6.650327707327701887e+01
5.511266713467767413e-03,4.180257754986405416e+02,1.172758944441264006e+01,6.794181725845839992e+01
5.573495169313482864e-03,4.176203155659697472e+02,1.154023647849548873e+01,6.845775279053668783e+01
5.628244014529400381e-03,4.172071216776006395e+02,1.113687650117628891e+01,6.986232810368913704e+01
5.656343438556714689e-03,4.202057999937040336e+02,1.033880228232348486e+01,7.247043439372509965e+01
5.670497247719795235e-03,4.275376395641076783e+02,9.450408317336927766e+00,7.490873378821721928e+01
5.669602711893513905e-03,4.336196774482203864e+02,8.677677115596422297e+00,7.699282239018728546e+01
5.668751740797517598e-03,4.430165380794508678e+02,8.007683179148001429e+00,7.862089686191062299e+01
5.667937685118245618e-03,4.491419900537163699e+02,7.398360550059858376e+00,8.020535153134365203e+01
5.667150982113950200e-03,4.500855369031252167e+02,7.010902820422625581e+00,8.096651124647765130e+01
5.666386383248958429e-03,4.535780291107569724e+02,6.582818375664512445e+00,8.334040141449763439e+01
5.665643043794073991e-03,4.790591812254348270e+02,6.198305844698928979e+00,8.518526489677697100e+01
5.664915711512644343e-03,4.762267857173649190e+02,5.949166462398951971e+00,8.631328419705683075e+01
5.664197627787275445e-03,4.754530346565591117e+02,5.823973497815206457e+00,8.645537856670463839e+01
5.663485614912694768e-03,4.767535998075641714e+02,5.707270217979683480e+00,8.636592925712068336e+01
5.662775466400439203e-03,4.715477711786771238e+02,5.740849563253192400e+00,8.598332665858812618e+01
5.662064072039807786e-03,4.649390734410558821e+02,5.762363429985075669e+00,8.482138307099967278e+01
5.661352880201940552e-03,4.656512075366950398e+02,5.739592793610331256e+00,8.455682462475162708e+01
5.660646547392521148e-03,4.636475559562568947e+02,5.578509466069012213e+00,8.544757530922541378e+01
5.659947577979256711e-03,4.576503632159804624e+02,5.439237690313100337e+00,8.638757742997157152e+01
5.659254098147292224e-03,4.550390570893041513e+02,5.350785807928170712e+00,8.739153463570833935e+01
5.658563150968369884e-03,4.550640775683624497e+02,5.331914540727948015e+00,8.746487036678769300e+01
5.657874933032823114e-03,4.617735003046300903e+02,5.245327320195018572e+00,8.781197713413141059e+01
5.657188175473780098e-03,4.603731567274071494e+02,5.265845108998190582e+00,8.758088999706440347e+01
5.656500720196509270e-03,4.582121805739296292e+02,5.278723632114836306e+00,8.704433888370203931e+01
5.655807964266591596e-03,4.580657027375992243e+02,5.476171077706219137e+00,8.548392960642540572e+01
5.655110683450174577e-03,4.592404006049329723e+02,5.485234628600220930e+00,8.628205998755153416e+01
5.654412141389948514e-03,4.630792357116696394e+02,5.529081160245083559e+00,8.653763583015778238e+01
5.653707954710415762e-03,4.656236435673652636e+02,5.709828650586077359e+00,8.578231724347044462e+01
5.652996815776248178e-03,4.617861581459274589e+02,5.821754717268331270e+00,8.595201131692290630e+01
5.652282417300590577e-03,4.611364495438896256e+02,5.852073072959226074e+00,8.564162160876603025e+01
5.651564828689747445e-03,4.548178325995897922e+02,5.948503163216776635e+00,8.359260926202657060e+01
5.650844585310310121e-03,4.526889676924791388e+02,5.968582849048996053e+00,8.212263804062195049e+01
5.650121523266217818e-03,4.586148990234310645e+02,6.059044403924444211e+00,8.209211615773993742e+01
5.649393898346510845e-03,4.634094621748906206e+02,6.153446246344032033e+00,8.065089908383082218e+01
5.648665828912814019e-03,4.625508455639001113e+02,6.093196523495374883e+00,8.210912835468107573e+01
5.660799553962815936e-03,4.578261121699842988e+02,5.932366917297523301e+00,8.142664292629649481e+01
5.698934831301567631e-03,4.578475115895130898e+02,6.465312257134822715e+00,7.855227376559058428e+01
5.770919675422560118e-03,4.643472083008277878e+02,7.457603574494144461e+00,7.471775579688375046e+01
5.864876410169707864e-03,4.635529508138375832e+02,8.521441496904715862e+00,7.195636742690894039e+01
5.980646876964438620e-03,4.565493314533895841e+02,9.787822577589325945e+00,6.825866792009261985e+01
6.123109002214952891e-03,4.489706394181873179e+02,1.132677399113401684e+01,6.388863200345647897e+01
6.249706510451185498e-03,4.443679504154895312e+02,1.156382360775830698e+01,6.373196785841127365e+01
6.398398312768141701e-03,4.348229443355514832e+02,1.262094180584149683e+01,6.056321012420413297e+01
6.484405418568732135e-03,4.342426220404462356e+02,1.149521092463324656e+01,6.363395530344858742e+01
6.637078622866963984e-03,4.226969968704515281e+02,1.283807531541521207e+01,5.860444450011368644e+01
6.764147074539285202e-03,4.184598519788741555e+02,1.280108449340283272e+01,5.862699441553730395e+01
6.861984819439935837e-03,4.226446237084400082e+02,1.226072826572136343e+01,6.046742294402102402e+01
6.920525311973061387e-03,4.242886995470864804e+02,1.131176403965675981e+01,6.325183283256282607e+01
6.966027738528721321e-03,4.351938772182092521e+02,1.061784757831401649e+01,6.478905399077839888e+01
6.991062983960437578e-03,4.311616780240114508e+02,9.641852614823788414e+00,7.004357259340318365e+01
7.012473398048390226e-03,4.356712521038362524e+02,8.853623024867669500e+00,7.298086354871837500e+01
7.024626969487841530e-03,4.415712688282238787e+02,8.076548941004000781e+00,7.664657776655226940e+01
7.028877989655723905e-03,4.437816264660966681e+02,7.475417025516602365e+00,7.934521851810937676e+01
7.027899039416560939e-03,4.460092347599344293e+02,7.041295424442992612e+00,8.107383726241205579e+01
7.026942577021647041e-03,4.505949942926066569e+02,6.793830418305252472e+00,8.219945761036017018e+01
7.026001305732752951e-03,4.511652660780361543e+02,6.580498639757058399e+00,8.349213517110476346e+01
7.025068936885932314e-03,4.579279023553922912e+02,6.511451732558633410e+00,8.381623271404595243e+01
7.024146861877702229e-03,4.548460534772415826e+02,6.277857274698756207e+00,8.442296008883687364e+01
7.023243404980283877e-03,4.521153511863348058e+02,5.935716083055904591e+00,8.485655182184606815e+01
7.022360954331814155e-03,4.597999235780337699e+02,5.602110081759012594e+00,8.468744670909151750e+01
7.021495916277244176e-03,4.683345842815558058e+02,5.356953525404816396e+00,8.309943502901556656e+01
7.020647571723000191e-03,4.639435466892228987e+02,5.048653102154674777e+00,8.224700905159690478e+01
7.019815894289412050e-03,4.693470837707674832e+02,4.784241475933399101e+00,8.384976816437684022e+01
7.018998619197054124e-03,4.657027906120031844e+02,4.545839020790093166e+00,8.544439661937758501e+01
7.018191898778776243e-03,4.813187983015478153e+02,4.404342919178970917e+00,8.677602432249692299e+01
7.017393875530324697e-03,4.762606039551179720e+02,4.238506136271966263e+00,8.763929599641394930e+01
7.016598128109246928e-03,4.725237905377850893e+02,4.304975396013532851e+00,8.850445616540852711e+01
7.015795870137636440e-03,4.691233138927404411e+02,4.468191727179538830e+00,8.830213106254863931e+01
7.014990420487759656e-03,4.683253103793506398e+02,4.439935558111288927e+00,8.720086542735786850e+01
7.014186285175734101e-03,4.615452569244453684e+02,4.423350844588010311e+00,8.682040824828632708e+01
7.013380427445682630e-03,4.634503133261540597e+02,4.496907298138906661e+00,8.700294507935689126e+01
7.012568920470564626e-03,4.660716401786327197e+02,4.623417343877669339e+00,8.545379854879566039e+01
7.011754565844639624e-03,4.598485194693822109e+02,4.613632969481454182e+00,8.380861608889946979e+01
7.010940732392770790e-03,4.644945218733969909e+02,4.607930291472600359e+00,8.396205118647074528e+01
7.010125954240858936e-03,4.588219456992904384e+02,4.646470669003771370e+00,8.336470191637926064e+01
7.009312169031602265e-03,4.754358772878413788e+02,4.585082378749147480e+00,8.357841971136130610e+01
7.008503713383687321e-03,4.834807069855559689e+02,4.465430292527764244e+00,8.401074002959406073e+01
7.007701781382127265e-03,4.743150374293301752e+02,4.353912943673092784e+00,8.480017200409444911e+01
7.006908496044906599e-03,4.785026601908040789e+02,4.162981125735465859e+00,8.499551504403412139e+01
7.006122108116184452e-03,4.862015278247631045e+02,4.094317374237077978e+00,8.469720185601818230e+01
7.005339933916415740e-03,4.775619446856538843e+02,4.012386499062451151e+00,8.465164853244132814e+01
7.004561262355292299e-03,4.862730287749133140e+02,3.964933967776940626e+00,8.461640039617911668e+01
7.004842215147319938e-03,4.896380888668596185e+02,3.904433192851708423e+00,8.419284122112910040e+01
7.021688367275630803e-03,4.808959238126092828e+02,4.039384684055415953e+00,8.412754364912261451e+01
7.060888095177570226e-03,4.870136881700544791e+02,4.666299380908855099e+00,8.162231908776367106e+01
7.123671981218532463e-03,4.676210355504608174e+02,5.560574953596820080e+00,7.798834802571522573e+01
7.201182958648970518e-03,4.706201800782652640e+02,6.371363352509960443e+00,7.606650237111369961e+01
7.295070088074326331e-03,4.631394497182120062e+02,7.409407937494634666e+00,7.452797968700927811e+01
7.444583978324099960e-03,4.563081400652753246e+02,9.620171800709814036e+00,6.646056700301400610e+01
7.623103770085959408e-03,4.382388871338944227e+02,1.162109087202152757e+01,6.118877693542813034e+01
7.817277073706165383e-03,4.334586963698330919e+02,1.300636848959676684e+01,5.791145052529046922e+01
8.025424183594441485e-03,4.270924723372468179e+02,1.409293281379989971e+01,5.632571723968118960e+01
8.237467651606007052e-03,4.208180078558581840e+02,1.465015788950352693e+01,5.559269380888740386e+01
8.471858961030096294e-03,4.149213021657549803e+02,1.583752476832269984e+01,5.323721691755118712e+01
8.613629148551469120e-03,4.154109916875748354e+02,1.423156685848177361e+01,5.816897273259684198e+01
8.775374740754260730e-03,4.146230916140076488e+02,1.392472481415225083e+01,5.803302719972371904e+01
8.860639038197951761e-03,4.351515247291238211e+02,1.261844675087165335e+01,6.063982429025089971e+01
8.925161680896792973e-03,4.291792385653686210e+02,1.169474122787747739e+01,6.148361866030478495e+01
8.963373900322386262e-03,4.403065657046303727e+02,1.090763621795032456e+01,6.101507582589280076e+01
8.986300444307060778e-03,4.386320429301998161e+02,1.029895250384412897e+01,5.908748920288962125e+01
9.002272162109577897e-03,4.378167760138462086e+02,9.902449261285756421e+00,5.864997069849561484e+01
9.005985007830719785e-03,4.377959936634057385e+02,9.375127920965583783e+00,6.157259573126879815e+01
9.004555913013608318e-03,4.354083670819322265e+02,8.911917420563838732e+00,6.350781324997703337e+01
9.003189535253555004e-03,4.385357244249434530e+02,8.112832686638826729e+00,7.102728261451623837e+01
9.001901939733226651e-03,4.404163827619137805e+02,7.210760252086294564e+00,7.768927244897646744e+01
9.000682275735161567e-03,4.455780567970733728e+02,6.534336209298735376e+00,8.158344695289979143e+01
8.999507721795961881e-03,4.470528674100150397e+02,6.106112854536026369e+00,8.321371929597361827e+01
8.998361702062253678e-03,4.493715609825989645e+02,5.816368987904335874e+00,8.375857129925599054e+01
8.997224713382819677e-03,4.417888369928752468e+02,5.852043762930713378e+00,8.341928524116690369e+01
8.996083862671980930e-03,4.456198748369911300e+02,5.915289461476271882e+00,8.251592995174253531e+01
8.994937456080464785e-03,4.404352039075237144e+02,5.994390646878033913e+00,8.179462272628124708e+01
8.993786368659620334e-03,4.452157953079437220e+02,6.039694197386364038e+00,8.206187286387637414e+01
8.992636407734993370e-03,4.485811152036790759e+02,5.979629101060027097e+00,8.425497401972218370e+01
8.991482727874594225e-03,4.449723138461120016e+02,6.117910437940234480e+00,8.481265173013976266e+01
8.990314960689978208e-03,4.516430788903672919e+02,6.326711819001415549e+00,8.299056608132370627e+01
8.989134369995639348e-03,4.496770974968523547e+02,6.445410195151447752e+00,8.179701615550533234e+01
8.987948464311905708e-03,4.419869088335028096e+02,6.469159748362534046e+00,7.961403934673793970e+01
8.986770973476618588e-03,4.444133127026005923e+02,6.265066689045799997e+00,7.897399585668996735e+01
8.985602416596493933e-03,4.542282388322675502e+02,6.236762886533477435e+00,7.852682777818678517e+01
8.984431899061342056e-03,4.441894078704742697e+02,6.307769534972520908e+00,7.788968074926168583e+01
8.983270598673554971e-03,4.396512328151825955e+02,6.043704714689288160e+00,7.807302116582057749e+01
8.982119875126821917e-03,4.472732939911737731e+02,6.024721034690337262e+00,7.959787973225354563e+01
8.980972342024846206e-03,4.379043881082452003e+02,5.970586881326084061e+00,7.783576061820107839e+01
8.979833858555299336e-03,4.434771944238102037e+02,5.809857959771041358e+00,8.000303248464359740e+01
8.978707004427063584e-03,4.515021795276619514e+02,5.675524038562156370e+00,7.985096647705374551e+01
8.977597392426005241e-03,4.528836259303838574e+02,5.383014456994521524e+00,7.986221390179680668e+01
8.976508517798947179e-03,4.619919661519978149e+02,5.130975730651280209e+00,7.868908028710228564e+01
8.975435950098543600e-03,4.653043515710413089e+02,4.945023351262842759e+00,7.857386507548037002e+01
8.974380908435311902e-03,4.614595329448985126e+02,4.667296997579099660e+00,8.078292357236054499e+01
8.973343090824054818e-03,4.519358900880833971e+02,4.466438313676439620e+00,8.204083430961074441e+01
8.972306312717307983e-03,4.554817920652556040e+02,4.609771072358700650e+00,8.220593444995718357e+01
8.985909602982303235e-03,4.594658948313988844e+02,4.681979826319765614e+00,8.192466849509069959e+01
9.027371886196013454e-03,4.618060801984325394e+02,5.191733202087652543e+00,7.997627749002388953e+01
9.087320623587776328e-03,4.576265551030815573e+02,5.858952686822176403e+00,7.808787326653832395e+01
9.159453770299506165e-03,4.496111277841272340e+02,6.419335259011066164e+00,7.698574135155475062e+01
9.237051498806483560e-03,4.463906384256127353e+02,6.894628975252393488e+00,7.595769348825425027e+01
9.322344261745921581e-03,4.470406596215331660e+02,7.323671014703809767e+00,7.563712012715588173e+01
9.440860221051183138e-03,4.397145069410710221e+02,8.320506537939193592e+00,7.329348743177835956e+01
9.578580215114819787e-03,4.299201227898522006e+02,9.376560933751276750e+00,7.087299986525634665e+01
9.748695571628069462e-03,4.228848869232439256e+02,1.057177405078675747e+01,6.736071120726812467e+01
9.838247213983972519e-03,4.371888162565705329e+02,9.815367561748638892e+00,7.056810902000199803e+01
9.982367809311620127e-03,4.342829110999200566e+02,1.014522846899161657e+01,6.952537218736897273e+01
1.014207897988495671e-02,4.230021581860804076e+02,1.050266739273623884e+01,6.834201936013332102e+01
1.020238282791648132e-02,4.381301531217158072e+02,9.019826806250085482e+00,7.435733273792502018e+01
1.026537194029610543e-02,4.558520073242814306e+02,7.911039541690739085e+00,7.769550453681043223e+01
1.029374995122269397e-02,4.567609726448601464e+02,6.961385371553766355e+00,8.032263861569184371e+01
1.030480405861638159e-02,4.562554619380408099e+02,6.128325106046387027e+00,8.268828254764562757e+01
1.036150157939709320e-02,4.458484349445051294e+02,6.148084038902016601e+00,8.357147129247390183e+01
1.038107070502733952e-02,4.445562112908881431e+02,5.832760572764933649e+00,8.421159304668107382e+01
1.040168756873534502e-02,4.551755385959495470e+02,5.664504045523641729e+00,8.429194150581308520e+01
1.040040743973428411e-02,4.575848263785340464e+02,5.282913315456914560e+00,8.509862376720984400e+01
1.039915502418131861e-02,4.629279490968977484e+02,5.025079077638459069e+00,8.645290207254440418e+01
1.039792787136698503e-02,4.615452224798210636e+02,4.704280672455079859e+00,8.260965337272834574e+01
1.039671933799598234e-02,4.709022646179187745e+02,4.569746898690265624e+00,8.050152813999510215e+01
1.039552546005123937e-02,4.667393989068489191e+02,4.362425517864155999e+00,7.992295204457175828e+01
1.039434464831798764e-02,4.585889993530723814e+02,4.246808416715444068e+00,8.232903079699757143e+01
1.039316916186459189e-02,4.620856061870199483e+02,4.226200039428985811e+00,8.298074063855395366e+01
1.039198719531730583e-02,4.753894020336675794e+02,4.390746426069258135e+00,8.098253513568309359e+01
1.039077290845022775e-02,4.562470695969634562e+02,4.966669137646405829e+00,7.689211368664795998e+01
1.038952151093242016e-02,4.533423098859651645e+02,5.288586702887135615e+00,7.546834763335297680e+01
1.038825315298086416e-02,4.565317316314771006e+02,5.381155735946356877e+00,7.577382598934833879e+01
1.038698297637113098e-02,4.567865550016417160e+02,5.345709783525092185e+00,7.737374702816482852e+01
1.038571112277795680e-02,4.563525810342108571e+02,5.412977792657748921e+00,7.790268409631386248e+01
1.038444120936560938e-02,4.534113477270406065e+02,5.320325243904079571e+00,7.794700173019066369e+01
1.038319004859382735e-02,4.690565224496313022e+02,5.007485678392646022e+00,7.970834005452545057e+01
1.038195347405935012e-02,4.720443652064828370e+02,4.960827724959472995e+00,8.115034547987308144e+01
1.038072616104481621e-02,4.726796796422037801e+02,4.804234142407454833e+00,8.203240735049895704e+01
